date,account_id,cloud_provider,environment,total_list_cost,total_net_cost,total_on_demand_cost,total_amortized_cost,total_projected_monthly_cost,total_budget_amount,avg_budget_utilization_pct,avg_cost_variance_7d_pct,avg_cost_variance_30d_pct,anomaly_count,row_count
2023-11-30,acct-003,Azure,staging,42.1004,36.6277,20.6999,29.4458,1098.8292,81892.95,0.0138,0.0562,-0.0615,0,5
2023-11-30,acct-003,GCP,dev,3.2606,2.6129,2.1371,2.0965,78.3846,17529.52,0.0044,-0.0589,0.0401,0,2
2023-11-30,acct-003,GCP,prod,2.3164,1.5846,0.1488,1.2196,47.5383,53721.15,0.0009,0.1299,-0.041,0,1
2023-11-30,acct-004,AWS,dev,6.7334,5.5147,4.5889,5.3271,165.4382,16375.49,0.0101,0.0224,0.0887,0,2
2023-11-30,acct-004,AWS,prod,71.0492,50.9558,24.7749,46.0919,1528.6755,219257.84,0.007,0.1386,0.0074,0,4
2023-11-30,acct-004,AWS,staging,3.5493,2.6283,0.8541,2.2732,78.8494,32836.7,0.0024,-0.1568,0.043,0,2
2023-11-30,acct-004,Azure,prod,42.6111,31.5669,11.1249,27.7032,947.0069,174265.43,0.0055,0.0138,0.1143,0,3
2023-11-30,acct-004,GCP,dev,3.5374,2.3749,1.9414,2.2683,71.2472,15371.67,0.0047,0.1359,0.1361,0,2
2023-11-30,acct-004,GCP,prod,10.3593,7.4717,2.2779,5.8751,224.1524,58679.54,0.0038,0.072,-0.2839,0,1
2023-11-30,acct-004,GCP,staging,12.8509,9.4515,7.1956,7.6022,283.5461,14660.81,0.0193,-0.1365,0.3893,0,1
2023-11-30,acct-005,AWS,prod,107.0405,81.5237,14.5926,66.0691,2445.7104,353720.31,0.0071,0.0295,-0.0437,0,7
2023-11-30,acct-005,AWS,staging,13.3456,9.6291,4.1287,8.2617,288.8727,34136.55,0.0086,0.0286,0.4538,0,2
2023-11-30,acct-005,Azure,dev,2.9034,2.3837,2.1576,2.34,71.5119,8332.77,0.0086,0.3235,0.1783,0,1
2023-11-30,acct-005,Azure,prod,45.699,36.023,5.276,28.1091,1080.6923,147080.86,0.0078,-0.0408,-0.0997,0,3
2023-11-30,acct-005,GCP,prod,39.8471,31.3495,22.1689,29.4116,940.4844,110151.51,0.0086,0.1019,-0.0179,0,2
2023-11-30,acct-006,AWS,dev,2.4791,1.6331,1.1695,1.5029,48.9933,9230.22,0.0053,0.272,0.3936,0,1
2023-11-30,acct-006,AWS,prod,87.2017,63.5183,16.1099,54.7783,1905.5477,150585.07,0.0132,0.2965,0.3235,0,3
2023-11-30,acct-006,Azure,prod,47.8685,37.9887,20.1893,33.6921,1139.6611,95976.46,0.012,0.0233,0.1143,0,2
2023-11-30,acct-006,Azure,staging,24.7222,18.3803,7.8686,15.4558,551.4095,29691.81,0.0189,0.0286,-0.2082,0,2
2023-11-30,acct-006,GCP,dev,6.9654,6.1679,4.6412,5.9225,185.0371,17056.59,0.0112,0.0017,0.1779,0,2
2023-11-30,acct-006,GCP,prod,55.7473,42.3607,15.4478,36.7336,1270.8193,242543.72,0.0052,0.0964,0.0784,0,5
2023-11-30,acct-007,AWS,dev,5.7041,4.9117,3.0727,4.44,147.3519,7583.69,0.0194,0.2969,-0.0064,0,1
2023-11-30,acct-007,AWS,prod,26.7764,19.1103,2.1702,16.4532,573.3099,115534.81,0.005,0.1162,-0.1522,0,2
2023-11-30,acct-007,AWS,staging,13.0448,9.1717,4.0905,7.9029,275.1496,17299.45,0.0159,0.3312,0.4198,0,1
2023-11-30,acct-007,Azure,dev,11.0367,7.2626,5.4868,6.874,217.8771,7654.94,0.0285,-0.1962,0.2637,0,1
2023-11-30,acct-007,Azure,prod,92.1314,71.7584,15.0698,60.4004,2152.7546,276039.79,0.0078,0.0085,0.1462,0,5
2023-11-30,acct-007,GCP,prod,74.706,54.7172,19.2789,47.5616,1641.5159,205640.2,0.0082,0.0976,0.0699,0,4
2023-11-30,acct-007,GCP,staging,8.1678,6.2944,5.5269,5.7614,188.8329,15386.11,0.0123,0.1981,0.0562,0,1
2023-11-30,acct-008,AWS,dev,2.3092,2.0828,1.7733,2.0038,62.485,8055.37,0.0078,0.1352,0.3088,0,1
2023-11-30,acct-008,AWS,prod,31.437,25.1371,6.4883,22.0426,754.1148,105843.81,0.0074,-0.2011,0.3059,0,2
2023-11-30,acct-008,AWS,staging,3.5693,2.437,1.2431,2.1341,73.1086,14122.93,0.0052,0.3033,0.0925,0,1
2023-11-30,acct-008,Azure,prod,65.2802,50.2218,8.5407,41.792,1506.6546,272502.89,0.0055,0.0823,0.0338,0,5
2023-11-30,acct-008,Azure,staging,11.7659,8.0077,6.8543,7.7642,240.2324,12875.37,0.0187,0.1425,0.3365,0,1
2023-11-30,acct-008,GCP,dev,8.6281,5.2073,4.3646,4.086,156.2194,9010.08,0.0173,-0.1064,0.4945,0,1
2023-11-30,acct-008,GCP,prod,68.103,57.4572,31.582,50.8582,1723.7168,205879.24,0.0086,0.0986,0.0004,0,4
2023-11-30,acct-009,AWS,dev,5.8432,4.8618,2.8773,4.4096,145.8523,15516.77,0.0092,0.1048,-0.113,0,2
2023-11-30,acct-009,AWS,prod,25.9272,16.615,2.2038,13.3796,498.4514,58974.79,0.0085,0.0239,0.2797,0,1
2023-11-30,acct-009,AWS,staging,13.8301,11.3242,8.1156,10.4844,339.7249,27975.61,0.0119,0.0591,-0.2849,0,2
2023-11-30,acct-009,Azure,prod,21.4209,16.4177,2.5369,13.1821,492.5309,94264.81,0.0052,0.0521,0.0677,0,2
2023-11-30,acct-009,GCP,dev,14.8469,10.511,6.9478,9.7562,315.3313,15626.0,0.0202,-0.0109,-0.0169,0,2
2023-11-30,acct-009,GCP,prod,119.6729,95.4287,41.1491,86.2031,2862.8631,303064.77,0.0096,-0.0091,-0.0928,0,6
2023-11-30,acct-010,AWS,prod,41.7384,36.349,6.5489,29.1133,1090.4709,140160.91,0.0079,-0.0542,0.3402,0,3
2023-11-30,acct-010,Azure,prod,48.3086,39.0051,18.8558,33.9085,1170.1535,155420.33,0.0077,0.1485,-0.0264,0,3
2023-11-30,acct-010,Azure,staging,1.3551,0.9492,0.608,0.8841,28.4775,12954.14,0.0022,-0.0718,-0.3027,0,1
2023-11-30,acct-010,GCP,dev,4.0228,2.7363,2.4017,2.6535,82.0892,7327.4,0.0112,0.2279,0.4541,0,1
2023-11-30,acct-010,GCP,prod,85.9161,60.4402,18.8115,51.8042,1813.2093,256970.35,0.0074,0.0632,0.1897,0,5
2023-11-30,acct-010,GCP,staging,11.0291,7.667,5.767,7.1541,230.0126,30859.18,0.0073,-0.0452,0.0992,0,2
2023-12-01,acct-001,AWS,dev,7.7139,5.6377,3.8994,5.353,5.6377,9557.14,0.0006,0.0737,0.3788,0,1
2023-12-01,acct-001,AWS,prod,138.2483,93.577,33.7551,80.1692,93.577,289481.05,0.0003,-0.0318,0.1798,0,6
2023-12-01,acct-001,Azure,prod,16.6983,13.9709,4.0785,11.7268,13.9709,57813.83,0.0002,-0.2306,0.0204,0,1
2023-12-01,acct-001,Azure,staging,16.5447,10.7977,8.3161,10.3914,10.7977,27814.42,0.0003,0.0361,0.324,0,2
2023-12-01,acct-001,GCP,prod,60.8877,43.5571,24.2702,39.6767,43.5571,235599.83,0.0002,0.0734,0.0191,0,5
2023-12-01,acct-002,AWS,prod,44.0776,36.3757,17.9286,32.8613,36.3757,156812.48,0.0002,0.094,0.0261,0,3
2023-12-01,acct-002,AWS,staging,22.1522,19.226,7.6244,17.354,19.226,44606.04,0.0004,-0.0086,0.2965,0,3
2023-12-01,acct-002,Azure,prod,47.577,34.1484,5.7121,28.0675,34.1484,145891.38,0.0002,-0.0883,0.4311,0,3
2023-12-01,acct-002,GCP,dev,9.0605,7.6032,5.0349,6.427,7.6032,14613.74,0.0005,-0.2031,-0.0972,0,2
2023-12-01,acct-002,GCP,prod,14.9254,9.6865,2.0401,7.9655,9.6865,114275.23,0.0001,0.1036,-0.1119,0,2
2023-12-01,acct-002,GCP,staging,9.7028,7.4259,4.4933,6.9255,7.4259,32158.43,0.0003,0.1832,0.2528,0,2
2023-12-01,acct-003,AWS,dev,6.4272,5.7141,4.0811,5.3659,5.7141,17268.36,0.0003,0.0673,0.3051,0,2
2023-12-01,acct-003,AWS,prod,64.8399,44.6574,24.1607,39.7272,44.6574,106471.29,0.0004,0.1987,0.0253,0,2
2023-12-01,acct-003,AWS,staging,21.3251,16.5378,11.6763,15.8015,16.5378,32268.97,0.0005,0.0857,0.041,0,2
2023-12-01,acct-003,Azure,prod,79.4401,61.6856,15.3039,51.9067,61.6856,262541.95,0.0003,0.0624,0.2368,0,5
2023-12-01,acct-003,Azure,staging,4.3908,3.031,1.5441,2.7232,3.031,13611.69,0.0002,0.2108,0.1794,0,1
2023-12-01,acct-003,GCP,dev,9.9943,6.8902,3.7067,6.0297,6.8902,9480.16,0.0007,0.1526,0.3017,0,1
2023-12-01,acct-003,GCP,staging,18.9575,16.0236,7.7977,13.3835,16.0236,30559.86,0.0005,0.0993,0.1085,0,2
2023-12-01,acct-004,AWS,prod,55.2955,46.7094,25.3451,40.6677,46.7094,100869.16,0.0004,0.1581,-0.1812,0,2
2023-12-01,acct-004,AWS,staging,4.1254,2.658,0.7824,2.2652,2.658,14912.21,0.0002,0.1927,0.3214,0,1
2023-12-01,acct-004,Azure,dev,20.8494,15.3148,12.2216,14.3945,15.3148,23924.49,0.0006,0.0454,-0.0879,0,3
2023-12-01,acct-004,Azure,prod,12.231,9.9176,4.157,8.8934,9.9176,117238.02,0.0001,0.1197,0.0093,0,2
2023-12-01,acct-004,Azure,staging,13.3509,9.5718,4.2072,8.641,9.5718,31020.44,0.0003,-0.1377,0.039,0,2
2023-12-01,acct-004,GCP,dev,3.1814,2.4831,2.0444,2.409,2.4831,9336.97,0.0003,0.0704,0.1487,0,1
2023-12-01,acct-004,GCP,prod,50.1825,38.5409,8.3215,33.3688,38.5409,196643.31,0.0002,0.0174,-0.1468,0,4
2023-12-01,acct-005,AWS,prod,72.8536,57.259,24.3399,52.1006,57.259,255138.78,0.0002,0.1105,0.177,0,5
2023-12-01,acct-005,AWS,staging,10.4523,8.1357,1.1007,6.5683,8.1357,14154.85,0.0006,0.2555,0.2025,0,1
2023-12-01,acct-005,Azure,staging,33.9239,23.9781,11.5722,21.0919,23.9781,46182.27,0.0005,0.1421,0.0819,0,3
2023-12-01,acct-005,GCP,prod,78.5458,61.4447,36.1765,56.2405,61.4447,150247.41,0.0004,0.0149,0.0679,0,3
2023-12-01,acct-005,GCP,staging,20.001,16.7723,7.0548,14.4867,16.7723,44063.5,0.0004,-0.0139,0.2893,0,3
2023-12-01,acct-006,AWS,dev,16.2655,12.2194,9.0606,11.406,12.2194,16599.46,0.0007,-0.0882,0.3451,0,2
2023-12-01,acct-006,AWS,prod,19.3234,14.5354,8.4875,13.73,14.5354,58488.29,0.0002,0.0921,-0.3319,0,1
2023-12-01,acct-006,AWS,staging,19.8458,12.727,1.9305,9.8737,12.727,15828.6,0.0008,-0.2303,0.3423,0,1
2023-12-01,acct-006,Azure,dev,2.655,2.462,2.0665,2.354,2.462,8014.35,0.0003,0.3185,0.2838,0,1
2023-12-01,acct-006,Azure,prod,69.3606,53.3136,24.8319,48.5971,53.3136,259742.34,0.0002,0.0362,0.0285,0,5
2023-12-01,acct-006,Azure,staging,8.011,6.9861,5.5737,6.6726,6.9861,16453.34,0.0004,-0.0591,-0.3516,0,1
2023-12-01,acct-006,GCP,prod,21.5007,16.5814,6.6364,14.3988,16.5814,205129.84,0.0001,0.0629,-0.1455,0,4
2023-12-01,acct-007,AWS,dev,8.9043,6.1966,5.2137,6.0666,6.1966,16490.57,0.0004,0.1759,-0.0314,0,2
2023-12-01,acct-007,AWS,prod,6.7495,5.6663,0.0,4.2332,5.6663,42721.31,0.0001,-0.1089,-0.3492,0,1
2023-12-01,acct-007,Azure,dev,5.8438,5.1751,3.1536,4.5917,5.1751,7757.11,0.0007,0.2868,0.1,0,1
2023-12-01,acct-007,Azure,prod,24.3332,20.6686,4.7482,17.0575,20.6686,148802.87,0.0001,0.0216,0.3282,0,3
2023-12-01,acct-007,Azure,staging,32.3652,26.8767,17.03,24.6176,26.8767,56189.35,0.0005,-0.0359,0.0288,0,4
2023-12-01,acct-007,GCP,prod,93.012,72.2561,31.9731,62.9063,72.2561,207632.83,0.0003,-0.034,0.1507,0,4
2023-12-01,acct-008,AWS,prod,115.3187,98.1238,35.391,83.7146,98.1238,272708.52,0.0004,-0.0855,-0.0428,0,5
2023-12-01,acct-008,Azure,prod,66.756,52.8573,23.6766,45.9359,52.8573,218540.21,0.0003,0.186,0.3333,0,4
2023-12-01,acct-008,Azure,staging,7.0326,5.8454,3.4294,5.3058,5.8454,15815.19,0.0004,0.0687,-0.3776,0,1
2023-12-01,acct-008,GCP,dev,7.7154,5.2378,3.0788,4.8561,5.2378,8542.47,0.0006,0.2976,0.4499,0,1
2023-12-01,acct-008,GCP,prod,39.4219,35.3735,10.3777,30.1998,35.3735,136776.74,0.0003,-0.0055,-0.0849,0,3
2023-12-01,acct-008,GCP,staging,3.594,3.2224,1.806,2.883,3.2224,13137.91,0.0002,-0.0645,0.146,0,1
2023-12-01,acct-009,AWS,prod,132.8599,99.4306,28.3838,80.6646,99.4306,315620.84,0.0003,0.1153,-0.0156,0,6
2023-12-01,acct-009,AWS,staging,11.6784,8.0695,6.2789,7.6345,8.0695,16646.24,0.0005,0.0474,-0.2942,0,1
2023-12-01,acct-009,Azure,prod,80.0988,65.9981,28.3244,58.9047,65.9981,257302.79,0.0002,0.1103,0.1217,0,5
2023-12-01,acct-009,GCP,prod,23.4977,16.4295,3.4539,14.3019,16.4295,102184.93,0.0002,-0.2099,0.1467,0,2
2023-12-01,acct-009,GCP,staging,10.0095,9.3778,7.6197,8.9098,9.3778,16619.72,0.0006,0.1457,-0.016,0,1
2023-12-01,acct-010,AWS,prod,78.828,56.8325,21.4554,49.49,56.8325,268622.64,0.0002,-0.0235,-0.0442,0,5
2023-12-01,acct-010,AWS,staging,30.3774,24.9252,12.0421,22.0073,24.9252,45668.86,0.0006,0.0689,0.1849,0,3
2023-12-01,acct-010,Azure,dev,6.0112,4.0944,3.5866,4.0146,4.0944,7875.64,0.0005,0.2129,0.1967,0,1
2023-12-01,acct-010,Azure,prod,13.0113,9.7825,5.48,8.8983,9.7825,102431.27,0.0001,0.1106,0.0964,0,2
2023-12-01,acct-010,GCP,prod,60.1674,45.1359,22.0414,39.0925,45.1359,148756.14,0.0003,-0.0801,0.0732,0,3
2023-12-01,acct-010,GCP,staging,10.6831,8.5516,1.9878,6.6478,8.5516,12795.93,0.0007,-0.1949,-0.0902,0,1
2023-12-02,acct-001,AWS,prod,47.7887,36.0216,15.39,31.685,37.2224,209332.7,0.0002,-0.061,0.0253,0,4
2023-12-02,acct-001,AWS,staging,2.3493,2.0469,0.3932,1.7083,2.1151,13499.71,0.0002,-0.0351,0.0322,0,1
2023-12-02,acct-001,Azure,prod,67.3304,52.6633,9.1565,43.7361,54.4188,196346.42,0.0003,0.1194,-0.0516,0,4
2023-12-02,acct-001,Azure,staging,13.0803,10.4889,6.4359,9.7246,10.8385,15631.39,0.0007,-0.0015,-0.1231,0,1
2023-12-02,acct-001,GCP,dev,5.9102,4.3082,3.4403,4.1969,4.4518,7885.31,0.0006,-0.0625,0.2198,0,1
2023-12-02,acct-001,GCP,prod,59.3181,54.0851,14.8495,46.7193,55.8879,139954.61,0.0004,-0.1063,-0.0178,0,3
2023-12-02,acct-001,GCP,staging,4.5643,3.5283,1.6105,3.0719,3.6459,15552.39,0.0002,0.3375,0.2608,0,1
2023-12-02,acct-002,AWS,dev,9.5465,8.3284,6.1483,7.9966,8.606,15060.06,0.0006,0.0875,-0.0794,0,2
2023-12-02,acct-002,AWS,prod,16.1009,12.3894,4.0644,10.7582,12.8024,116790.81,0.0001,-0.0822,0.4584,0,2
2023-12-02,acct-002,AWS,staging,12.5504,9.0639,4.6485,8.4448,9.366,35217.4,0.0003,-0.0295,0.0913,0,2
2023-12-02,acct-002,Azure,dev,2.1897,1.7674,1.3598,1.6908,1.8263,15831.61,0.0001,-0.0986,0.1409,0,2
2023-12-02,acct-002,Azure,prod,15.3269,10.9325,0.7922,8.881,11.2969,87638.94,0.0002,0.0215,-0.2058,0,2
2023-12-02,acct-002,Azure,staging,1.755,1.474,0.6549,1.2714,1.5231,17616.74,0.0001,-0.1161,0.0701,0,1
2023-12-02,acct-002,GCP,prod,24.5977,16.7655,2.5678,13.0651,17.3244,203281.84,0.0001,0.0606,-0.0777,0,4
2023-12-02,acct-003,AWS,dev,5.3888,4.0892,3.0913,3.295,4.2255,6988.95,0.0006,0.0923,-0.1404,0,1
2023-12-02,acct-003,AWS,prod,46.9161,37.8624,12.1018,31.8532,39.1246,217055.12,0.0002,0.1176,-0.0585,0,4
2023-12-02,acct-003,AWS,staging,11.7353,8.7103,5.6263,8.2352,9.0006,33987.08,0.0003,-0.0407,-0.2835,0,2
2023-12-02,acct-003,Azure,dev,6.2664,5.7649,3.618,5.1902,5.9571,8966.31,0.0007,0.2513,0.1111,0,1
2023-12-02,acct-003,Azure,prod,14.7252,11.342,8.8971,10.8628,11.7201,57747.63,0.0002,-0.1738,0.1475,0,1
2023-12-02,acct-003,Azure,staging,19.6423,15.1981,8.7317,13.0705,15.7046,46977.35,0.0003,0.132,-0.1436,0,3
2023-12-02,acct-003,GCP,prod,8.1622,5.2464,0.418,4.0594,5.4213,48268.69,0.0001,0.2729,0.3334,0,1
2023-12-02,acct-003,GCP,staging,19.2502,13.7767,6.6614,12.3573,14.2359,29235.63,0.0005,0.0113,-0.0042,0,2
2023-12-02,acct-004,AWS,dev,6.3867,5.7257,4.2829,5.4076,5.9166,16085.98,0.0003,0.154,0.0166,0,2
2023-12-02,acct-004,AWS,prod,89.2127,66.6372,33.1485,59.9788,68.8585,265938.32,0.0003,-0.0725,0.1189,0,5
2023-12-02,acct-004,AWS,staging,19.2897,15.927,8.0685,14.1131,16.4579,30967.05,0.0006,0.0978,-0.1688,0,2
2023-12-02,acct-004,Azure,dev,4.2201,3.4421,3.1019,3.3648,3.5569,9028.09,0.0004,-0.2319,0.1516,0,1
2023-12-02,acct-004,Azure,prod,31.8138,20.8095,11.529,18.5369,21.5031,103735.64,0.0002,0.2571,-0.1095,0,2
2023-12-02,acct-004,Azure,staging,4.0385,2.5881,1.2871,2.2967,2.6743,13117.37,0.0002,0.239,0.1644,0,1
2023-12-02,acct-004,GCP,prod,22.5525,18.9047,8.5303,16.9982,19.5349,99723.78,0.0002,0.0774,0.0478,0,2
2023-12-02,acct-005,AWS,dev,8.4766,7.2461,3.7996,6.5476,7.4876,8054.26,0.0009,0.0328,0.4091,0,1
2023-12-02,acct-005,AWS,prod,1.9812,1.2194,1.0082,1.1943,1.2601,43761.42,0.0,0.1558,-0.1385,0,1
2023-12-02,acct-005,Azure,prod,61.0922,51.8629,11.8162,40.4439,53.5918,208166.22,0.0003,0.0369,-0.1149,0,4
2023-12-02,acct-005,Azure,staging,18.4773,13.9097,9.6968,13.1545,14.3733,28750.25,0.0005,0.1212,0.2738,0,2
2023-12-02,acct-005,GCP,dev,5.8212,4.3327,3.6564,4.1919,4.4771,8269.69,0.0005,0.2141,-0.368,0,1
2023-12-02,acct-005,GCP,prod,71.7353,52.2748,19.0648,44.423,54.0172,233404.5,0.0002,-0.0093,-0.0711,0,5
2023-12-02,acct-005,GCP,staging,1.3241,1.2284,0.5632,1.0651,1.2694,16895.08,0.0001,0.0005,0.1014,0,1
2023-12-02,acct-006,AWS,dev,6.8194,5.3629,4.216,4.7661,5.5416,22659.22,0.0003,-0.094,0.12,0,3
2023-12-02,acct-006,AWS,prod,42.9537,39.8263,14.9012,33.7912,41.1539,100195.59,0.0004,-0.0523,0.0252,0,2
2023-12-02,acct-006,AWS,staging,3.4469,3.2694,1.4382,2.9329,3.3784,16530.71,0.0002,0.1097,-0.129,0,1
2023-12-02,acct-006,Azure,prod,3.2687,2.2512,0.416,2.0292,2.3262,56870.33,0.0,-0.028,0.3446,0,1
2023-12-02,acct-006,GCP,dev,3.5079,3.222,2.9004,3.1642,3.3294,16937.75,0.0002,-0.0106,-0.0831,0,2
2023-12-02,acct-006,GCP,prod,40.7637,32.7923,15.6982,28.4654,33.8853,208841.71,0.0002,0.0788,-0.0734,0,4
2023-12-02,acct-006,GCP,staging,5.7669,3.8648,1.6709,2.9434,3.9937,30197.48,0.0001,-0.1536,0.2301,0,2
2023-12-02,acct-007,AWS,prod,51.3179,44.1958,29.4987,41.7253,45.6692,203843.82,0.0002,0.0397,-0.0892,0,4
2023-12-02,acct-007,AWS,staging,11.0687,6.7466,3.311,5.9957,6.9715,15109.77,0.0005,0.2117,0.2818,0,1
2023-12-02,acct-007,Azure,dev,7.7179,6.0862,4.2861,4.5245,6.2891,9504.8,0.0007,-0.1738,-0.3626,0,1
2023-12-02,acct-007,Azure,prod,26.8203,18.2573,9.0103,16.5719,18.8658,102847.49,0.0002,-0.0791,0.4746,0,2
2023-12-02,acct-007,Azure,staging,1.2827,0.9037,0.7508,0.8786,0.9338,16135.09,0.0001,-0.0806,0.0992,0,1
2023-12-02,acct-007,GCP,dev,2.7456,1.8291,1.0101,1.23,1.8901,9365.63,0.0002,-0.0245,0.0213,0,1
2023-12-02,acct-007,GCP,prod,55.1111,39.8717,16.1129,35.3908,41.2007,206995.08,0.0002,0.0272,0.0581,0,4
2023-12-02,acct-007,GCP,staging,8.441,6.5298,5.4792,6.3917,6.7474,16984.12,0.0004,0.3342,-0.2143,0,1
2023-12-02,acct-008,AWS,dev,2.1386,1.8032,1.7162,1.7861,1.8633,8382.9,0.0002,-0.1804,-0.231,0,1
2023-12-02,acct-008,AWS,prod,11.4594,9.4751,2.4877,8.38,9.791,100215.32,0.0001,0.003,0.2668,0,2
2023-12-02,acct-008,Azure,prod,39.7206,33.7024,13.4458,28.9074,34.8257,292696.54,0.0001,0.0723,-0.0789,0,6
2023-12-02,acct-008,GCP,dev,3.4894,2.4603,1.8318,2.3205,2.5424,15697.34,0.0002,0.1565,0.1051,0,2
2023-12-02,acct-008,GCP,prod,35.0857,28.197,2.7099,21.8703,29.1369,167148.36,0.0002,0.097,0.1784,0,3
2023-12-02,acct-008,GCP,staging,3.382,2.551,1.6665,2.3726,2.636,14063.0,0.0002,0.1587,0.4811,0,1
2023-12-02,acct-009,AWS,dev,3.0367,2.6894,2.0657,2.6174,2.7791,7361.79,0.0004,-0.1325,-0.2853,0,1
2023-12-02,acct-009,AWS,prod,71.3816,53.3053,13.7391,45.3262,55.0821,207136.19,0.0003,0.013,0.0617,0,4
2023-12-02,acct-009,AWS,staging,10.9496,9.662,5.9279,8.6286,9.9841,27522.61,0.0004,0.1515,0.2516,0,2
2023-12-02,acct-009,GCP,dev,16.9199,13.8093,9.8703,11.4503,14.2697,24581.83,0.0006,0.1715,0.261,0,3
2023-12-02,acct-009,GCP,prod,9.0874,7.7711,3.6285,6.631,8.0301,103083.5,0.0001,-0.0673,0.0542,0,2
2023-12-02,acct-009,GCP,staging,17.8704,11.5674,8.7765,10.9787,11.953,45175.88,0.0003,-0.0823,-0.0706,0,3
2023-12-02,acct-010,AWS,dev,3.7781,3.2065,2.3648,3.0829,3.3135,15297.28,0.0002,0.0604,0.1312,0,2
2023-12-02,acct-010,AWS,prod,74.3666,63.2582,29.3386,56.8937,65.3668,269064.16,0.0002,0.1372,-0.1005,0,5
2023-12-02,acct-010,AWS,staging,10.3017,7.0493,4.2424,5.7008,7.2842,32286.94,0.0002,-0.0011,-0.03,0,2
2023-12-02,acct-010,Azure,prod,25.4123,18.2678,2.3813,15.3282,18.8767,166339.1,0.0001,-0.0474,0.2012,0,3
2023-12-02,acct-010,Azure,staging,3.4864,2.7481,1.4293,2.5553,2.8397,13441.48,0.0002,-0.2163,-0.1773,0,1
2023-12-02,acct-010,GCP,prod,10.3288,6.5751,1.5881,5.5406,6.7943,109804.01,0.0001,-0.1391,0.0024,0,2
2023-12-03,acct-001,AWS,dev,0.9637,0.6401,0.5224,0.6111,0.6843,7499.47,0.0001,-0.183,-0.0607,0,1
2023-12-03,acct-001,AWS,prod,40.6172,27.6497,2.1054,22.0955,29.5565,144805.12,0.0002,-0.0732,0.1666,0,3
2023-12-03,acct-001,AWS,staging,9.5458,7.7856,5.2481,7.1503,8.3226,27014.93,0.0003,0.1927,0.1269,0,2
2023-12-03,acct-001,Azure,dev,8.055,6.734,4.8304,5.403,7.1984,7869.56,0.0009,-0.1097,-0.2389,0,1
2023-12-03,acct-001,Azure,staging,2.6373,2.4377,1.3835,2.2433,2.6058,13596.65,0.0002,0.0451,0.2684,0,1
2023-12-03,acct-001,GCP,dev,6.334,5.9026,4.4339,5.1869,6.3097,7999.78,0.0008,0.1387,0.4174,0,1
2023-12-03,acct-001,GCP,prod,108.1912,84.353,23.2417,69.0229,90.1705,312172.68,0.0003,0.0899,0.0429,0,6
2023-12-03,acct-002,AWS,prod,60.3075,45.9744,12.638,39.5229,49.145,248794.42,0.0002,0.1529,0.0544,0,5
2023-12-03,acct-002,AWS,staging,11.1663,8.6309,6.3131,8.1587,9.2261,34549.61,0.0003,-0.177,0.1494,0,2
2023-12-03,acct-002,Azure,prod,56.2571,44.2418,13.9121,38.154,47.2931,147468.63,0.0003,0.0128,-0.1401,0,3
2023-12-03,acct-002,GCP,prod,41.3014,31.2692,4.6293,25.2981,33.4256,142141.25,0.0002,0.0975,0.2935,0,3
2023-12-03,acct-002,GCP,staging,17.8486,15.5382,5.6628,13.8707,16.6098,28952.34,0.0006,-0.13,0.0185,0,2
2023-12-03,acct-003,AWS,dev,7.3654,5.3877,3.2224,4.3548,5.7593,7493.91,0.0008,-0.2107,0.4047,0,1
2023-12-03,acct-003,AWS,prod,1.9443,1.6518,0.0,1.1625,1.7657,48869.77,0.0,-0.1491,-0.0995,0,1
2023-12-03,acct-003,AWS,staging,18.7523,15.1853,8.7256,13.4906,16.2326,56852.52,0.0003,0.1081,-0.0935,0,4
2023-12-03,acct-003,Azure,prod,31.3702,25.7439,13.0067,21.9878,27.5193,146840.95,0.0002,-0.0297,-0.0549,0,3
2023-12-03,acct-003,Azure,staging,5.76,4.4371,3.8459,4.3727,4.7431,15375.28,0.0003,-0.2102,0.4901,0,1
2023-12-03,acct-003,GCP,dev,8.9092,6.4506,5.5773,6.2686,6.8954,27546.0,0.0002,-0.1344,-0.1765,0,3
2023-12-03,acct-003,GCP,staging,16.3918,13.211,6.4371,10.834,14.1221,31355.47,0.0004,0.0393,0.1454,0,2
2023-12-03,acct-004,AWS,dev,12.4507,10.6266,9.0716,9.3205,11.3595,16515.94,0.0007,0.2815,0.0602,0,2
2023-12-03,acct-004,AWS,prod,23.8681,16.6519,9.3979,15.1793,17.8003,53940.57,0.0003,0.3054,0.2661,0,1
2023-12-03,acct-004,AWS,staging,5.5627,4.7,3.3214,4.338,5.0241,13153.72,0.0004,-0.0886,-0.3389,0,1
2023-12-03,acct-004,Azure,prod,30.5923,20.9245,7.403,17.4909,22.3678,189910.14,0.0001,-0.045,-0.1516,0,4
2023-12-03,acct-004,Azure,staging,15.2343,12.4783,7.0154,10.3499,13.339,47851.17,0.0003,-0.0025,0.1636,0,3
2023-12-03,acct-004,GCP,prod,43.9017,38.5039,9.1097,31.0499,41.1593,160362.5,0.0003,0.2143,0.1998,0,3
2023-12-03,acct-004,GCP,staging,1.475,1.153,0.4664,1.0139,1.2325,13731.12,0.0001,0.3423,0.0343,0,1
2023-12-03,acct-005,AWS,prod,22.3355,15.2037,5.8412,13.2064,16.2523,105972.16,0.0002,0.288,0.1938,0,2
